2022-12-20,19,1,53,1.3,78,1.3.2.0,SPBU 3414307 RUSH B2060UOB OPERASIONAL KE 208 DAN PJR P MEKO,208,100000,[1.3.2.0] Bensin
2022-12-19,20,2,55,2.2,88,2.2.4.0,TOP UP MANDIRI 6032982835079045 OPERASIONAL KE 208 DAN PJR P MEKO,208,100000,[2.2.4.0] Transportasi
2022-12-22,19,1,53,1.3,78,1.3.2.0,SPBU 3414413 RUSH B2853UKZ OPERASIONAL PAK KHAMID,UMUM,100000,[1.3.2.0] Bensin
2022-12-25,19,1,53,1.3,76,1.3.1.0,SPBU 5460269 INOVA W1912O OPERASIONAL P IVAN,UMUM,250000,[1.3.1.0] Solar
2022-12-13,21,3,57,3.2,91,3.2.1.0,KONSUMSI ENTERTAIN ROATEX P IVAN,UMUM,1013430,[3.2.1.0] Jamuan EX-ternal
2022-12-13,21,3,57,3.2,91,3.2.1.0,KONSUMSI ENTERTAIN ROATEX P IVAN,UMUM,173000,[3.2.1.0] Jamuan EX-ternal
2022-12-13,21,3,57,3.2,91,3.2.1.0,KONSUMSI ENTERTAIN ROATEX P IVAN,UMUM,478500,[3.2.1.0] Jamuan EX-ternal
2022-12-22,19,1,53,1.3,76,1.3.1.0,SPBU 5461245 INOVA W1912O OPERASIONAL P IVAN ,UMUM,280000,[1.3.1.0] Solar
2022-12-21,19,1,53,1.3,76,1.3.1.0,SPBU 4151203 W1912O OPERASIONAL P IVAN ,UMUM,300000,[1.3.1.0] Solar
2022-12-12,19,1,53,1.3,76,1.3.1.0,SPBU 3111405 INOVA W1912O OPERASIONAL P IVAN ,UMUM,300000,[1.3.1.0] Solar
2022-12-20,21,3,57,3.2,92,3.2.2.0,KONSUMSI ENTERTAIN ROATEX P IVAN,UMUM,173000,[3.2.2.0] Jamuan IN-ternal
2022-12-23,20,2,55,2.2,87,2.2.3.0,MINYAK REM BREMBO DOT 2 @115.000 P IVAN,UMUM,230000,[2.2.3.0] Household (RTK)
2022-12-18,21,3,57,3.2,91,3.2.1.0,PJR 1 HK ERECTION 208 P IVAN ,208,500000,[3.2.1.0] Jamuan EX-ternal
2022-12-18,21,3,57,3.2,91,3.2.1.0,PAK EKO HK KOMUNIKASI TEAM HK 208 P IVAN,208,500000,[3.2.1.0] Jamuan EX-ternal
2022-12-18,21,3,57,3.2,91,3.2.1.0,PAK SARYAN HK ERECTION 208 P IVAN,208,500000,[3.2.1.0] Jamuan EX-ternal
2022-12-18,21,3,57,3.2,91,3.2.1.0,PJR 2 ERECTION 208 P IVAN,208,500000,[3.2.1.0] Jamuan EX-ternal
2022-12-18,21,3,57,3.2,91,3.2.1.0,PATROLI 1 HK ERECTION 208 P IVAN,208,500000,[3.2.1.0] Jamuan EX-ternal
2022-12-18,21,3,57,3.2,91,3.2.1.0,INSENTIF KANIT HK ERECTION 208 P IVAN ,208,500000,[3.2.1.0] Jamuan EX-ternal
2022-12-18,21,3,57,3.2,91,3.2.1.0,PATROLI 3 HK ERECTION 208 P IVAN,208,500000,[3.2.1.0] Jamuan EX-ternal
2022-12-18,21,3,57,3.2,91,3.2.1.0,PATROLI 2 HK ERECTION 208 P IVAN,208,500000,[3.2.1.0] Jamuan EX-ternal
2022-12-18,21,3,57,3.2,91,3.2.1.0,PAK ARIF HK ERECTION 208 P IVAN,208,500000,[3.2.1.0] Jamuan EX-ternal
