2022-12-17,20,2,55,2.2,88,2.2.4.0,SPBU 3412307 RUSH B 6020 UOB OPERASIONAL KE 208 DAN KORDINASI HK P MEKO,208,250000,[2.2.4.0] Transportasi
2022-12-17,21,3,57,3.2,91,3.2.1.0,KORDINASI KOMANDAN PJR GANTRY 208 P MEKO,208,1000000,[3.2.1.0] Jamuan EX-ternal
2022-12-13,21,3,57,3.2,92,3.2.2.0,PEMBAYARAN TUMPENG SELAMETAN ID 208 P KHAMID ,208,500000,[3.2.2.0] Jamuan IN-ternal
2022-12-16,21,3,57,3.2,91,3.2.1.0,PEMBUATAN BANNER SOSIALISASI PEKERJAAN ERECTION BAJA 208 P KHAMID ,208,3250000,[3.2.1.0] Jamuan EX-ternal
2022-12-16,20,2,55,2.2,88,2.2.4.0,SPBU 3414411 RUSH B2060UOB OPERASIONAL KE CIKANDE DAN KE 208 P ARIF,208,200000,[2.2.4.0] Transportasi
2022-12-15,20,2,55,2.2,88,2.2.4.0,SPBU 3415607 RUSH B2060UOB OPERASIONAL KE CIKANDE DAN GT 208 P ARIF,208,300000,[2.2.4.0] Transportasi
2022-12-16,20,2,55,2.2,88,2.2.4.0,TOP UP MANDIRI 6032982835079045 RUSH B6020UOB  OPERASIONAL KE CIKANDE P ARIF P ARDIAN ,UMUM,101500,[2.2.4.0] Transportasi
2022-12-13,20,2,55,2.2,88,2.2.4.0,SPBU 3413810 RUSH B2060UOB OPERASIONAL KAWAL TRAILLER KE 128 P ARIF P ALI,128,100000,[2.2.4.0] Transportasi
2022-12-17,20,2,55,2.2,88,2.2.4.0,TOP UP MANDIRI 6032982835079045 OPERASIONAL CIKANDE KE 208 P ARIFD P ALI,208,101500,[2.2.4.0] Transportasi
2022-12-17,20,2,55,2.2,88,2.2.4.0,SPBU 3415607 RUSH B20620UOB OPERASIONAL KE 208 P ARIF,208,100000,[2.2.4.0] Transportasi
2022-12-16,21,3,57,3.2,92,3.2.2.0,KONSUMSI JOIN INSPECTION DENGAN MK DAN TRIALL ASSEMBLY 208  P ARIF DAN P ARDIAN,208,30000,[3.2.2.0] Jamuan IN-ternal
2022-12-15,21,3,57,3.2,92,3.2.2.0,KONSUMSI MONITOR HASIL REPAIR GT 208 DI WS KOKOH P ARIF P ARDIAN,208,30000,[3.2.2.0] Jamuan IN-ternal
2022-12-17,21,3,57,3.2,92,3.2.2.0,KONSUMSI MONITOR WADING MATERIAL GT 208 ARIF ALI ROHMAT,208,45000,[3.2.2.0] Jamuan IN-ternal
2022-12-21,20,2,55,2.2,88,2.2.4.0,TOP UP MANIDIRI 6032982521972560 EXPANDER B2295UKX  OPERASIONAL KE 128 DAN KANTOR ,128,100000,[2.2.4.0] Transportasi
2022-12-21,20,2,55,2.2,88,2.2.4.0,SPBU 3313801 EXPANDER B2295UKX OPERASIONAL KE 128 DAN KANTOR P EKO,128,200000,[2.2.4.0] Transportasi
2022-12-17,21,3,57,3.2,91,3.2.1.0,APPROVAL SIB TGL 17,18 DAN 19 HK ID 208 P KHAMID,208,1000000,[3.2.1.0] Jamuan EX-ternal
2022-12-18,20,2,55,2.2,88,2.2.4.0,TAMBAL BAN TUBLES EXPANDER B2295UKX P EKO,UMUM,20000,[2.2.4.0] Transportasi
2022-12-19,20,2,55,2.2,88,2.2.4.0,SPBU 3313801 EXPANDER B2295UKX OPERASIONAL KE 128P EKO,128,200000,[2.2.4.0] Transportasi
2022-12-19,20,2,55,2.2,88,2.2.4.0,TOP UP BCA 0145000628793040 EXPANDER B2295UKX OPERASIONAL KE 128 P EKO,128,100000,[2.2.4.0] Transportasi
2022-12-18,20,2,55,2.2,88,2.2.4.0,SPBU 3413810 EXPANDER B2295UKX OPERASIONAL KE 208 P EKO,208,200000,[2.2.4.0] Transportasi
2022-12-18,21,3,57,3.2,91,3.2.1.0,KOMUNIKASI TIM HK ID 208 P EKO,208,500000,[3.2.1.0] Jamuan EX-ternal
