2022-12-15,20,2,55,2.2,89,2.2.5.0,BELI AIR MINUM KANTOR 5 @19000,UMUM,95000,[2.2.5.0] SAFETY (Tools, Equipment, Medical Check, etc)
2022-12-15,20,2,55,2.2,88,2.2.4.0,PARKIR MOBIL PENGANTARE AIR GALON B 6943 JBE,UMUM,3000,[2.2.4.0] Transportasi
2022-12-15,20,2,55,2.2,84,2.2.1.0,PEMBELIAN ATK KANTOR (NOTA),UMUM,24000,[2.2.1.0] ATK
2022-12-07,20,2,55,2.2,88,2.2.4.0,SPBU 3313801 EXPANDER B 2295 UKX OPERASIONAL KE 128 EKO,128,100000,[2.2.4.0] Transportasi
2022-12-12,20,2,55,2.2,88,2.2.4.0,SPBU 3442120 EXPANDER B 2295 UKX OPERASIONAL KE CIKANDE EKO,UMUM,200000,[2.2.4.0] Transportasi
2022-12-15,20,2,55,2.2,88,2.2.4.0,PARKIR MOTOR B 3427 TZX P.TONO,KANTOR,4000,[2.2.4.0] Transportasi
2022-12-09,20,2,55,2.2,88,2.2.4.0,SPBU 3414301 EXPANDER B 2295 UKX OPERASIONAL KE CIKANDE EKO,UMUM,250000,[2.2.4.0] Transportasi
2022-12-15,20,2,55,2.2,88,2.2.4.0,SPBU 3414307 RUSH 2060 UOB OPERASIONAL KE CIKANDE P.MEKO,UMUM,300000,[2.2.4.0] Transportasi
2022-12-15,20,2,55,2.2,87,2.2.3.0,BELI INDOCAFE 1 BALL KANTOR,KANTOR,122000,[2.2.3.0] Household (RTK)
2022-12-15,20,2,55,2.2,87,2.2.3.0,BELI TOP GULA AREN 1 RT KANTOR,KANTOR,14000,[2.2.3.0] Household (RTK)
2022-12-15,20,2,55,2.2,87,2.2.3.0,BELI TOLAK ANGIN C 2 KOTAK @40.000 KANTOR,KANTOR,80000,[2.2.3.0] Household (RTK)
2022-12-15,20,2,55,2.2,87,2.2.3.0,BELI GOOD DAY VANILA 2 RT KANTOR,KANTOR,24000,[2.2.3.0] Household (RTK)
2022-12-15,20,2,55,2.2,87,2.2.3.0,BELI TEH TJONGIJE 2 KOTAK @9.000 KANTOR,KANTOR ,18000,[2.2.3.0] Household (RTK)
2022-12-15,20,2,55,2.2,88,2.2.4.0,TOP UP MANDIRI 6032982835078948 OPERASIONAL KE 128 P MEKO,128,400000,[2.2.4.0] Transportasi
2022-12-11,20,2,55,2.2,88,2.2.4.0,SPBU 3313801 EXPANDER B 2295 UKX OPERASIONAL KE KANTOR P. EKO ,128,100000,[2.2.4.0] Transportasi
