2023-01-16,20,2,55,2.2,85,2.2.2.0,BIAYA LISTRIK 1 KANTOR NM 32902006967,UMUM,1001000,[2.2.2.0] Komunikasi (Telepon, Internet, CCTV)
2023-01-16,20,2,55,2.2,85,2.2.2.0,BIAYA LISTRIK 1 KANTOR NM 32902006967 ,UMUM,1001000,[2.2.2.0] Komunikasi (Telepon, Internet, CCTV)
2023-01-16,20,2,55,2.2,88,2.2.4.0,PARKIR MOBIL EXPANDER B2295UKX KANTOR EKO,UMUM,20000,[2.2.4.0] Transportasi
2023-01-17,20,2,55,2.2,88,2.2.4.0,TOP UP BCA 0145000628793040 EXPANDER B2295UKX KE KANTROR EKO,UMUM,50000,[2.2.4.0] Transportasi
2023-01-18,19,1,53,1.3,78,1.3.2.0,SPBU 3410504 BEAT B3427TZX OPERASIONAL DI KANTOR PAK TONO OB,UMUM,25000,[1.3.2.0] Bensin
2023-01-24,20,2,55,2.2,343,2.2.6.0,AIR GALON AQUA KANTOR 4 @19000 ,UMUM,76000,[2.2.6.0] Air Minum (RTK)
2023-01-16,20,2,55,2.2,343,2.2.6.0,AIR GALON AQUA KANTOR 4 @19000 ,UMUM,76000,[2.2.6.0] Air Minum (RTK)
2023-01-16,20,2,55,2.2,84,2.2.1.0,KIRIM BERKAS NOTA KE SBY KANTOR,UMUM,22000,[2.2.1.0] ATK
2023-01-09,19,1,53,1.3,78,1.3.2.0,SPBU 3313801 EXPANDER B2295UKX OPERASIONAL KE KANTOR EKO ,UMUM,100000,[1.3.2.0] Bensin
2023-01-18,20,2,55,2.2,88,2.2.4.0,TOP UP MANDIRI 6032982521972560 EXPANDER B2295UKX OPERASIONAL KE 128 EKO,128,100000,[2.2.4.0] Transportasi
2023-01-13,19,1,53,1.3,78,1.3.2.0,SPBU 3313801 EXPANDER B2295UKX OPERASIONAL LAPANGAN EKOEKO,UMUM,200000,[1.3.2.0] Bensin
2023-01-15,20,2,55,2.2,85,2.2.2.0,PULSA TELKOMSEL 081357999479 EKO,UMUM,103000,[2.2.2.0] Komunikasi (Telepon, Internet, CCTV)
2023-01-15,19,1,53,1.3,78,1.3.2.0,SPBU 3413413 BEAT B3427TZX OPERASINAL KANTOR PAK TONO KANTOR,UMUM,22000,[1.3.2.0] Bensin
2023-01-18,20,2,55,2.2,84,2.2.1.0,BELI ATK KANTOR KERTAS A3 PAPER ONE 1 RIM KANTOR,UMUM,100000,[2.2.1.0] ATK
2023-01-18,20,2,55,2.2,84,2.2.1.0,BELI ATK A4 PAPER ONE 2 RIM 2@50.000 KANTOR,UMUM,100000,[2.2.1.0] ATK
2023-01-18,20,2,55,2.2,84,2.2.1.0,BELI ATK A3 PAPER ONE 2 RIM 2@100.000 KANTOR,UMUM,200000,[2.2.1.0] ATK
2023-01-18,20,2,55,2.2,84,2.2.1.0,KONSUMSI MEETING INTERNAL KANTOR ,UMUM,161000,[2.2.1.0] ATK
2023-01-17,19,1,53,1.3,78,1.3.2.0,SPBU 3414413 RUSH B2853UKZ OPERASIONAL PAK KHAMID ,UMUM,200000,[1.3.2.0] Bensin
2023-01-22,19,1,53,1.3,78,1.3.2.0,SPBU 3314402 RUSH B2853UKZ OPERASIONAL PAK KHAMID ,UMUM,100000,[1.3.2.0] Bensin
2023-01-23,19,1,53,1.3,78,1.3.2.0,SPBU 3414413 RUSH B2060UOB OPERASIONAL PAK MEKO DAN PAK TATANG ,UMUM,100000,[1.3.2.0] Bensin
2023-01-20,19,1,53,1.3,78,1.3.2.0,SPBU 3414413 RUSH B2060UOB OPERASIONAL PAK MEKO DAN PAK TATANG,UMUM,100000,[1.3.2.0] Bensin
2023-01-23,20,2,55,2.2,88,2.2.4.0,TOP UP BCA 0145200401493079 RUSH B2853UKZ OPERASIONAL PAK KHAMID,UMUM,101500,[2.2.4.0] Transportasi
2023-01-17,21,3,57,3.2,92,3.2.2.0,KONSUMSI INTERTAIN ROTEX PAK KAHMID,UMUM,134000,[3.2.2.0] Jamuan IN-ternal
2023-01-22,20,2,55,2.2,87,2.2.3.0,CUCI MOBIL RUSH B2853UKZ PAK KHAMID ,UMUM,55000,[2.2.3.0] Household (RTK)
